City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
530,nadym,65.5333,72.5167,-3.26,92,100,13.18,RU,1675822794
531,port keats,-14.25,129.55,88.83,61,7,8.81,AU,1675822795
532,marsaxlokk,35.8419,14.5431,48.81,81,100,11.5,MT,1675822796
533,kloulklubed,7.0419,134.2556,84.7,76,100,17.96,PW,1675822796
534,katsina,12.9894,7.6006,65.93,21,10,9.93,NG,1675822797
535,mitu,1.1983,-70.1733,72.7,96,95,1.77,CO,1675822644
536,rocha,-34.4833,-54.3333,68.27,85,6,7.45,UY,1675822798
537,ngunguru,-35.6167,174.5,73.13,55,44,2.62,NZ,1675822799
538,la carolina,38.2756,-3.6153,38.71,88,98,5.48,ES,1675822800
539,ode,7.7899,5.7117,71.28,88,37,5.26,NG,1675822801
540,dunedin,-45.8742,170.5036,60.58,46,61,17.11,NZ,1675822802
541,chapais,49.7834,-74.8492,22.78,96,100,10.56,CA,1675822696
542,hlinsko,49.7621,15.9076,18.52,95,32,3.67,CZ,1675822804
543,yumen,40.2833,97.2,27.64,53,21,11.32,CN,1675822703
544,sinnamary,5.3833,-52.95,75.25,91,65,9.71,GF,1675822806
545,tezu,27.9167,96.1667,63.05,58,99,0.65,IN,1675822617
546,mount isa,-20.7333,139.5,89.37,51,75,5.75,AU,1675822669
547,zvenigovo,55.9742,48.0181,16.75,100,100,4.54,RU,1675822810
548,bonavista,48.6499,-53.1147,24.31,69,89,21.74,CA,1675822777
549,kumo,10.0447,11.2122,71.35,22,43,9.15,NG,1675822812
550,kosa,59.9445,54.9977,8.71,94,100,7.72,RU,1675822813
551,quatre cocos,-20.2078,57.7625,78.91,81,41,14.83,MU,1675822814
552,ust-tsilma,65.441,52.1498,26.19,94,100,10.87,RU,1675822815
553,horana,6.7166,80.0619,74.43,91,100,1.97,LK,1675822816
554,punta umbria,37.1821,-6.9661,45.23,72,97,13.67,ES,1675822816
555,kupino,54.3663,77.2981,-3.14,99,100,3.94,RU,1675822817
556,labuhan,-6.8844,112.2051,77.54,88,100,7.63,ID,1675822818
557,amealco,20.1833,-100.15,55.47,34,18,3.44,MX,1675822819
558,alofi,-19.0595,-169.9187,82.29,78,75,10.36,NU,1675822820
559,bilibino,68.0546,166.4372,-33.59,98,100,2.24,RU,1675822821
560,andijon,40.7821,72.3442,34.88,93,85,2.3,UZ,1675822822
561,juneau,58.3019,-134.4197,35.22,97,100,0.0,US,1675822824
562,himare,40.1017,19.7447,35.01,42,0,8.39,AL,1675822825
563,buin,-33.7333,-70.75,81.12,51,0,2.08,CL,1675822826
564,pandan,14.0453,124.1694,81.39,74,83,14.5,PH,1675822702
565,hobyo,5.3505,48.5268,77.11,69,97,15.39,SO,1675822551
566,urumqi,43.801,87.6005,16.75,93,75,4.47,CN,1675822828
567,arouca,10.6333,-61.3333,76.8,88,75,5.75,TT,1675822829
568,tombouctou,20.0,-3.0,65.68,20,0,11.68,ML,1675822830
569,bandarbeyla,9.4942,50.8122,76.95,75,98,15.61,SO,1675822650
570,zheleznodorozhnyy,55.7503,38.0042,20.75,97,66,5.26,RU,1675822832
571,vladyslavivka,45.1667,35.3667,30.11,87,100,23.29,UA,1675822832
572,moba,33.2288,105.0179,35.37,98,100,2.84,CN,1675822838
573,chicama,-7.8447,-79.1469,72.14,75,45,5.68,PE,1675822839
574,cassilandia,-19.1133,-51.7342,70.52,89,98,1.3,BR,1675822840
